db_id,question,evidence,SQL
public_review_platform,How many Yelp businesses are opened 24 hours?,open 24 hours refers to attribute_name = 'Open 24 Hours' AND attribute_value = 'true';,SELECT COUNT(T2.business_id) FROM Attributes AS T1 INNER JOIN Business_Attributes AS T2 ON T1.attribute_id = T2.attribute_id WHERE T1.attribute_name LIKE 'Open 24 Hours' AND T2.attribute_value LIKE 'TRUE'
public_review_platform,"What kind of ""wi-fi"" does Yelp business No.""10172"" have?",kind of wi-fi refers to attribute_value where attribute_name = 'Wi-Fi'; business No. refers to business_id;,SELECT T2.attribute_value FROM Attributes AS T1 INNER JOIN Business_Attributes AS T2 ON T1.attribute_id = T2.attribute_id WHERE T2.business_id = 10172 AND T1.attribute_name LIKE 'wi-fi'
public_review_platform,"How many ""bars"" are there in the Yelp business?",bars refers to category_name = 'Bars';,SELECT COUNT(T1.category_id) FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id WHERE T1.category_name LIKE 'Bars'
public_review_platform,"How many more ""buffets"" than ""gyms"" in Yelp business?","buffets refers to category_name = 'Buffets'; gyms refers to category_name = 'Gyms'; difference = SUBTRACT(SUM(category_name = 'Buffets'), SUM(category_name = 'Gyms'));",SELECT SUM(CASE WHEN T1.category_name LIKE 'Buffets' THEN 1 ELSE 0 END) - SUM(CASE WHEN T1.category_name LIKE 'Gyms' THEN 1 ELSE 0 END) FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id
public_review_platform,What business category is the Yelp business which got the most 5 star reviews in?,business category refers to category_name; most 5 star reviews refers to MAX(COUNT(category_name WHERE star_reviews = 5));,SELECT T1.category_name FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id INNER JOIN Business AS T3 ON T2.business_id = T3.business_id INNER JOIN Reviews AS T4 ON T3.business_id = T4.business_id WHERE T4.review_stars = 5 GROUP BY T1.category_name ORDER BY COUNT(T1.category_name) DESC LIMIT 1
public_review_platform,"In which year did the user who gave the most number of ""5"" star reviews join the Yelp?",year the user join the Yelp refers to user_yelping_since_year; star reviews refers to review_stars;,SELECT T2.user_yelping_since_year FROM Reviews AS T1 INNER JOIN Users AS T2 ON T1.user_id = T2.user_id WHERE T1.review_stars = 5 GROUP BY T2.user_yelping_since_year ORDER BY COUNT(T1.review_stars) DESC LIMIT 1
public_review_platform,"For the user who gave the most number of long reviews, what is his/her averge ratings of all review?",long reviews refers to review_length = 'long'; most number of long reviews refers to MAX(COUNT(review_length = 'long')); average ratings = AVG(review_stars);,SELECT CAST(SUM(T1.review_stars) AS REAL) / COUNT(T1.review_stars) FROM Reviews AS T1 INNER JOIN Users AS T2 ON T1.user_id = T2.user_id WHERE T1.review_length LIKE 'Long' GROUP BY T1.user_id ORDER BY COUNT(T1.review_length) DESC LIMIT 1
public_review_platform,"For the Yelp business which had the most number of ""long"" reviews, which category does it belong to?",long reviews refers to review_length = 'long'; most number of long reviews refers to MAX(COUNT(review_length = 'long')); category refers to category_name;,SELECT T4.category_name FROM Reviews AS T1 INNER JOIN Business AS T2 ON T1.business_id = T2.business_id INNER JOIN Business_Categories AS T3 ON T2.business_id = T3.business_id INNER JOIN Categories AS T4 ON T3.category_id = T4.category_id WHERE T1.review_length LIKE 'Long' GROUP BY T2.business_id ORDER BY COUNT(T1.review_length) DESC LIMIT 1
public_review_platform,"For the Yelp business which had the most number of ""short"" tips, which category does it belong to?",short tips refers to tip_length = 'short'; most number of short tips refers to MAX(COUNT(tip_length = 'short')); category refers to category_name;,SELECT DISTINCT T1.category_name FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id INNER JOIN Business AS T3 ON T2.business_id = T3.business_id INNER JOIN Tips AS T4 ON T3.business_id = T4.business_id WHERE T4.tip_length LIKE 'short'
public_review_platform,"In which year did the user who has given the most number of ""short"" tips join the Yelp?",year the user join the Yelp refers to user_yelping_since_year; most number of short tips refers to MAX(COUNT(tip_length = 'Short'));,SELECT T2.user_yelping_since_year FROM Tips AS T1 INNER JOIN Users AS T2 ON T1.user_id = T2.user_id WHERE T1.tip_length LIKE 'short' GROUP BY T2.user_yelping_since_year ORDER BY COUNT(T1.tip_length) DESC LIMIT 1
public_review_platform,"User No. 70271 only has given one tip to the Yelp business, which category was that business belonged to?",user No. refers to user_id; short tip refers to tip_length = 'short'; category refers to category_name;,SELECT T4.category_name FROM Tips AS T1 INNER JOIN Business AS T2 ON T1.business_id = T2.business_id INNER JOIN Business_Categories AS T3 ON T2.business_id = T3.business_id INNER JOIN Categories AS T4 ON T3.category_id = T4.category_id WHERE T1.user_id = 70271
public_review_platform,"There was only one tip that user No. 69722 gave to the Yelp business, what was the ratings of that business?","short tip refers to tip_lenghth = 'short'; user No. refers to user_id; ratings refers to stars; stars = 5 means great experience; stars = 4 means good experience; stars = 3 means average experience; stars = 2 means bad experience; stars = 1 means terrible experience;
",SELECT T2.stars FROM Tips AS T1 INNER JOIN Business AS T2 ON T1.business_id = T2.business_id WHERE T1.user_id = 69722
public_review_platform,"Give the percentage of ""Automotive"" businesses among all the Yelp businesses.","automotive businesses refers to category_name = 'Automotive'; percentage = MULTIPLY(DIVIDE(SUM(category_name = 'Automotive'), COUNT(business_id)), 1.0);","SELECT CAST(SUM(CASE WHEN T2.category_name LIKE 'Automotive' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.business_id) AS ""percentage"" FROM Business_Categories AS T1 INNER JOIN Categories AS T2 ON T1.category_id = T2.category_id"
public_review_platform,"What percentage more for the ""Women's Clothing"" Yelp businesses to ""Men's Clothing""?","Women's clothing refers to category_name = 'Women''s Clothing'; Men's clothing refers to category_name = 'Men''s Clothing'; percentage more = MULTIPLY(DIVIDE(SUBTRACT(SUM(category_name = 'Women''s Clothing'), SUM(category_name = 'Men''s Clothing')), COUNT(business_id)), 1.0);","SELECT CAST(SUM(CASE WHEN T2.category_name LIKE 'Women''s Clothing' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.business_id) - CAST(SUM(CASE WHEN T2.category_name LIKE 'Men''s Clothing' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.business_id) AS ""more percentage"" FROM Business_Categories AS T1 INNER JOIN Categories AS T2 ON T1.category_id = T2.category_id"
public_review_platform,"Give the number of users who joined Yelp since ""2004"".",joined yelp since 2004 refers to user_yelping_since_year = 2004;,SELECT COUNT(user_id) FROM Users WHERE user_yelping_since_year = 2004
public_review_platform,"How many users who have joined Yelp since ""2005"" but have no fans?",joined Yelp since 2005 refers to user_yelping_since_year = 2005; no fans refers to user_fans = 'None';,SELECT COUNT(user_id) FROM Users WHERE user_yelping_since_year = 2005 AND user_fans LIKE 'None'
public_review_platform,"State the number of actively running Yelp businesses in ""Tolleson"".",actively running refers to active = 'TRUE'; Tolleson refers to city = 'Tolleson';,SELECT COUNT(business_id) FROM Business WHERE city LIKE 'Tolleson' AND active LIKE 'TRUE'
public_review_platform,"What is the number of reviews from user No. ""21679""?",user No. refers to user_id;,SELECT COUNT(review_length) FROM Reviews WHERE user_id = 21679
public_review_platform,"How many ""5"" star reviews does the Yelp business No. ""10682"" get?",5 star reviews refers to review_stars = 5; business No. refers to business_id;,SELECT COUNT(review_length) FROM Reviews WHERE business_id = 10682 AND review_stars = 5
public_review_platform,"Which closed/not running Yelp business in ""Sun City"" has got the most reviews? Give the business id.",closed/not running refers to active = 'False'; most reviews refers to MAX(COUNT(user_id));,SELECT T1.business_id FROM Business AS T1 INNER JOIN Reviews AS T2 ON T1.business_id = T2.business_id WHERE T1.city LIKE 'Sun City' AND T1.active LIKE 'FALSE' GROUP BY T1.business_id ORDER BY COUNT(T2.review_length) DESC LIMIT 1
public_review_platform,"For the only Yelp business in ""Yuma"" city, how many ""medium"" reviews did it get?",medium reviews refers to review_length = 'Medium';,SELECT COUNT(T2.review_length) FROM Business AS T1 INNER JOIN Reviews AS T2 ON T1.business_id = T2.business_id WHERE T1.city LIKE 'Yuma' AND T2.review_length LIKE 'Medium'
public_review_platform,"Does Yelp business No.""4960"" have TV?",business No. refers to business_id; have TV refers to attribute_name = 'Has TV';,SELECT DISTINCT CASE WHEN T1.attribute_name LIKE 'Has TV' THEN 'yes' ELSE 'no' END FROM Attributes AS T1 INNER JOIN Business_Attributes AS T2 ON T1.attribute_id = T2.attribute_id WHERE T2.business_id = 4960
public_review_platform,"Give the number of ""dogs allowed"" Yelp businesses.",number of Yelp businesses refers to business_id; dogs allowed refers to attribute_name = 'Dogs Allowed' AND attribute_value = 'true';,SELECT COUNT(T2.business_id) FROM Attributes AS T1 INNER JOIN Business_Attributes AS T2 ON T1.attribute_id = T2.attribute_id WHERE T1.attribute_name LIKE 'Dogs Allowed' AND T2.attribute_value LIKE 'TRUE'
public_review_platform,"How many hours does the Yelp business No. ""5734"" open on Saturday?","how many hours = SUBTRACT(closing_time, opening_time); business No. refers to business_id; open on Saturday refers to day_of_week = 'Saturday';","SELECT T1.closing_time - T1.opening_time AS ""hour"" FROM Business_Hours AS T1 INNER JOIN Days AS T2 ON T1.day_id = T2.day_id WHERE T2.day_of_week LIKE 'Saturday' AND T1.business_id = 5734"
public_review_platform,"Tell the number of ""hair removal"" Yelp businesses.",hair removal refers to category_name = 'Hair Removal';,SELECT COUNT(T1.category_id) FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id WHERE T1.category_name LIKE 'Hair Removal'
public_review_platform,"How many more ""Chinese"" than ""Filipino"" Yelp businesses?","Chinese refers to category_name = 'Chinese'; Filipino refers to category_name = 'Filipino'; how many more = SUBTRACT(SUM(category_name = 'Chinese'), SUM(category_name = 'Filipino'));",SELECT SUM(CASE WHEN T1.category_name LIKE 'Chinese' THEN 1 ELSE 0 END) - SUM(CASE WHEN T1.category_name LIKE 'Filipino' THEN 1 ELSE 0 END) FROM Categories AS T1 INNER JOIN Business_Categories AS T2 ON T1.category_id = T2.category_id
public_review_platform,"User No.""63469"" has got ""1"" like for a tip to the Yelp business, which city is that business located in?",user No. refers to user_id;,SELECT T1.city FROM Business AS T1 INNER JOIN Tips AS T2 ON T1.business_id = T2.business_id WHERE T2.likes = 1 AND T2.user_id = 63469
public_review_platform,"How many types of music does Yelp business No.""1141"" have?","types of music refers to attribute_name LIKE '%music%' WHERE attribute_value = 'true'; business No. refers to business_id;
",SELECT COUNT(T1.attribute_name) FROM Attributes AS T1 INNER JOIN Business_Attributes AS T2 ON T1.attribute_id = T2.attribute_id WHERE T2.attribute_value LIKE 'TRUE' AND T2.business_id = 1141
public_review_platform,"How many ""cute"" type of compliments does user No. 57400 get?",type of compliments refers to compliment_type; user No. refers to user_id;,SELECT COUNT(T1.compliment_type) FROM Compliments AS T1 INNER JOIN Users_Compliments AS T2 ON T1.compliment_id = T2.compliment_id WHERE T1.compliment_type LIKE 'cute' AND T2.user_id = 57400
public_review_platform,"Who has got the most number of ""funny"" type of compliments? Give the user ID.",type of compliments refers to compliment_type; most number of funny type of compliments refers to MAX(COUNT(number of compliments = 'high' WHERE compliment_type = 'funny'));,SELECT user_id FROM Users_Compliments WHERE compliment_id IN ( SELECT compliment_id FROM Compliments WHERE compliment_type LIKE 'funny' )
